Date,Close
1/2/2015 16:00:00,65.79
1/5/2015 16:00:00,64.5
1/6/2015 16:00:00,63.73
1/7/2015 16:00:00,64.78
1/8/2015 16:00:00,66.13
1/9/2015 16:00:00,64.8
1/12/2015 16:00:00,64.66
1/13/2015 16:00:00,64.19
1/14/2015 16:00:00,63.49
1/15/2015 16:00:00,62.64
1/16/2015 16:00:00,63.2
1/20/2015 16:00:00,63.36
1/21/2015 16:00:00,64.01
1/22/2015 16:00:00,65.62
1/23/2015 16:00:00,65
1/26/2015 16:00:00,64.85
1/27/2015 16:00:00,62.49
1/28/2015 16:00:00,62.29
1/29/2015 16:00:00,64.6
1/30/2015 16:00:00,61.7
2/2/2015 16:00:00,61.68
2/3/2015 16:00:00,63.49
2/4/2015 16:00:00,62.76
2/5/2015 16:00:00,63.14
2/6/2015 16:00:00,64.21
2/9/2015 16:00:00,63.79
2/10/2015 16:00:00,63.81
2/11/2015 16:00:00,62.76
2/12/2015 16:00:00,63.08
2/13/2015 16:00:00,63.9
2/17/2015 16:00:00,64.32
2/18/2015 16:00:00,63.26
2/19/2015 16:00:00,63.37
2/20/2015 16:00:00,63.48
2/23/2015 16:00:00,62.39
2/24/2015 16:00:00,62.28
2/25/2015 16:00:00,63.36
2/26/2015 16:00:00,63.84
2/27/2015 16:00:00,63.57
3/2/2015 16:00:00,65.07
3/3/2015 16:00:00,64.15
3/4/2015 16:00:00,62.84
3/5/2015 16:00:00,63
3/6/2015 16:00:00,62.06
3/9/2015 16:00:00,62.88
3/10/2015 16:00:00,62.21
3/11/2015 16:00:00,62.16
3/12/2015 16:00:00,60.85
3/13/2015 16:00:00,58.8
3/16/2015 16:00:00,59.24
3/17/2015 16:00:00,59.75
3/18/2015 16:00:00,60.9
3/19/2015 16:00:00,61.18
3/20/2015 16:00:00,61.94
3/23/2015 16:00:00,61.74
3/24/2015 16:00:00,60.92
3/25/2015 16:00:00,60.27
3/26/2015 16:00:00,59.98
3/27/2015 16:00:00,59.46
3/30/2015 16:00:00,60.75
3/31/2015 16:00:00,60.74
4/1/2015 16:00:00,60.28
4/2/2015 16:00:00,61.05
4/6/2015 16:00:00,61.61
4/7/2015 16:00:00,61.4
4/8/2015 16:00:00,62.33
4/9/2015 16:00:00,62.59
4/10/2015 16:00:00,62.51
4/13/2015 16:00:00,62.44
4/14/2015 16:00:00,62.17
4/15/2015 16:00:00,61.7
4/16/2015 16:00:00,61.71
4/17/2015 16:00:00,60.6
4/20/2015 16:00:00,61.77
4/21/2015 16:00:00,55.72
4/22/2015 16:00:00,56.23
4/23/2015 16:00:00,56.95
4/24/2015 16:00:00,57.23
4/27/2015 16:00:00,57.5
4/28/2015 16:00:00,56.93
4/29/2015 16:00:00,56.85
4/30/2015 16:00:00,56.21
5/1/2015 16:00:00,56.59
5/4/2015 16:00:00,56.7
5/5/2015 16:00:00,57.16
5/6/2015 16:00:00,56.53
5/7/2015 16:00:00,56.86
5/8/2015 16:00:00,57.23
5/11/2015 16:00:00,56.88
5/12/2015 16:00:00,56.18
5/13/2015 16:00:00,55.8
5/14/2015 16:00:00,54.61
5/15/2015 16:00:00,55.69
5/18/2015 16:00:00,56.16
5/19/2015 16:00:00,55.98
5/20/2015 16:00:00,56.53
5/21/2015 16:00:00,57
5/22/2015 16:00:00,56.95
5/26/2015 16:00:00,54.94
5/27/2015 16:00:00,54.97
5/28/2015 16:00:00,54.02
5/29/2015 16:00:00,53.49
6/1/2015 16:00:00,53.39
6/2/2015 16:00:00,54.02
6/3/2015 16:00:00,54.53
6/4/2015 16:00:00,54.17
6/5/2015 16:00:00,54.3
6/8/2015 16:00:00,53.9
6/9/2015 16:00:00,54.02
6/10/2015 16:00:00,54.69
6/11/2015 16:00:00,54.72
6/12/2015 16:00:00,54.52
6/15/2015 16:00:00,54.52
6/16/2015 16:00:00,54.71
6/17/2015 16:00:00,56.66
6/18/2015 16:00:00,59.01
6/19/2015 16:00:00,58.3
6/22/2015 16:00:00,58.75
6/23/2015 16:00:00,58.2
6/24/2015 16:00:00,57.85
6/25/2015 16:00:00,57.42
6/26/2015 16:00:00,56.91
6/29/2015 16:00:00,55.93
6/30/2015 16:00:00,56.35
7/1/2015 16:00:00,56.1
7/2/2015 16:00:00,56.03
7/6/2015 16:00:00,56.45
7/7/2015 16:00:00,56.66
7/8/2015 16:00:00,54.7
7/9/2015 16:00:00,54.7
7/10/2015 16:00:00,55.68
7/13/2015 16:00:00,56.53
7/14/2015 16:00:00,57.61
7/15/2015 16:00:00,55.86
7/16/2015 16:00:00,55.68
7/17/2015 16:00:00,54.96
7/20/2015 16:00:00,54.94
7/21/2015 16:00:00,57.67
7/22/2015 16:00:00,58.61
7/23/2015 16:00:00,58.25
7/24/2015 16:00:00,57.57
7/27/2015 16:00:00,57.8
7/28/2015 16:00:00,58.18
7/29/2015 16:00:00,58.65
7/30/2015 16:00:00,58.59
7/31/2015 16:00:00,58.3
